cluster,dataset,matches_played,win_rate,goals_per_match,assists_per_match,saves_per_match,current_mmr,passes_per_match
0,Community A,207.63333333333333,0.4226072721252108,0.1072998137040583,0.1164187866970605,2.095514634089276,1240.6666666666667,
1,Community A,92.13725490196079,0.5301630285945557,0.5649904831880675,0.29515448545332834,0.263591056704776,1205.549019607843,
2,Community A,1029.0434782608695,0.4695609580701578,0.6167605992547225,0.42592342727564797,0.6178447623894645,2068.0434782608695,
3,Community A,1.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.0,736.3333333333334,
0,Community B,14.884615384615385,0.7341218254679792,0.2784763978743912,0.4739213236286815,0.34783655741013597,1190.1923076923076,3.114997173023929
1,Community B,134.88888888888889,0.5181386739314991,0.07378041653639456,0.2362516175212942,2.029093641709926,1422.4166666666667,4.03921878920858
2,Community B,35.76190476190476,0.30840379460199197,0.32307375703832475,0.07839887702741918,0.3730695297724188,1172.0238095238096,2.061689590266877
3,Community B,315.53125,0.509673592033466,0.9947096212392981,0.33904001207813417,0.4031080834673465,1494.1875,3.824073651696507
